,review_text,label,prediction
1513,produk ini merupakan penyelamat instan untuk wajah kusam dan kusut tidak perlu dipakai lama lama hasilnya sudah terlihat teksturnya cair tidak lengket dan cepat meresap sedikit sensasi kesemutan di awal pemakaian dan saya gunakan selama hari berturut turut setiap minggu sekali hasilnya langsung terlihat oleh saya,0,0
1514,masih favorit saya s ai sekarang bahkan setelah terkena frank scrub atau scrub di body shop mungkin karena dia benar benar bisa menghilangkan kotoran atau bekas yang menempel di kulit jadi terasa bersih banget harga juga irit jadi tidak tidak ada salahnya menghabiskan pot untuk itu puas satu kali intinya adalah,1,1
1515,efektif untuk mengangkat sel kulit mati teksturnya seperti air tapi saat digosok berubah seperti scrub yang berbunyi kulit mati yang terangkat cocok untuk saya yang memiliki kulit sensitif dan mudah berjerawat tapi susah cari dan harganya cukup mahal jika menurut saya ,0,0
1516,saya salah satu orang yang tidak cocok untuk menggunakan smlc nyx ini super super kering di bibir saya pertama saya melamar saya senang karena baunya enak lalu creamy tapi beberapa detik kemudian lippen mengering menjadi hasil matte super ok tapi saya menempel di garis bibir begitu banyak sehingga bibir terlihat seperti kulit pohon tua jika anda membiarkannya selama jam itu akan membuat mereka terkelupas coba lagi pakai primer tapi masih retak n kering coba lagi pakai lipbalm dan masih retak dan kering akhirnya menyerah mungkin produk ini bukan untuk saya hehe ,0,0
1517,harganya sangat terjangkau teksturnya cair sehingga cepat meresap ke kulit cocok untuk kuli yang sensitif efektif untuk melembabkan kulit kering kulit menjadi lembut dan kenyal setelah pemakaian selain itu baunya tidak enak ,1,1
1518,seri hada labo arbutin telah menjadi perawatan kulit saya cukup lama dan memberikan hasil yang cukup baik setelah menggunakan ini plus facial wash essence dan cream wajah terasa lebih kenyal dan lembap untuk lotionnya sendiri enak banget digunakan tidak membuat wajah kering karena tidak mengandung alkohol tepuk tepuk wajahnya s ai meresap saya biasanya menunggu sekitar menit untuk penyerapan total lalu melanjutkan ke tahap perawatan kulit berikutnya tapi setelah dipakai lama lebih dari tahun kok kulit ini tidak secerah itu saya sama sekali tidak merasakan efek pemutihan yang dijanjikan arbutin sekarang sudah mulai beralih ke merk lain yang juga menjanjikan efek whitening ightening ,-1,1
1519,saya memakai ini selama hari berturut turut lalu berhenti s ai saya merasa perlu lagi kapan anda merasa perlu jika ingin acara penting jika kulit terlihat kusam biasanya setelah sebulan dua bulan terakhir digunakan pada awalnya ada sensasi kesemutan sekarang tidak apa apa setelah menggunakan ini selama hari wajah saya terlihat lebih cerah saat saya menggunakan ini saya biasanya tidak menggunakan toner asam karena saya pernah melakukan pengelupasan berlebihan sebelumnya kalau habis pasti saya akan beli lagi ,1,1
1520,skincare yang efeknya lumayan lama tapi hasilnya signifikan meskipun dulunya pembersihan yang buruk menggunakan ini tapi sekarang lebih baik dan sangat cocok untuk digabungkan dengan sulwhasoo cawan yang benar benar suci kulit saya tidak bersinar minyak lagi dan lebih lembab juga jika cerah saya rasa tidak hanya lebih datar seperti warna kulit saya soalnya kulit saya aslinya lumayan medium jadi agak kembali ke warna kulit aslinya walaupun sudah tidak seputih dulu waktu kecil masalahnya sering terkena sinar matahari ,1,1
1521,beli nivea karena spfnya ringan dan harganya murah saya tidak pakai lotion itu hanya tambahan karena ada spf yang keluar sebentar yang saya tidak suka baunya aneh,0,0
1522,warnanya cantik nude own dengan warna peach mudah meluncur hasilnya sangat matte dengan harga yang murah lipstik ini sangat layak untuk dibeli sayangnya warnanya agak sedikit ya agak kering menonjolkan tambalan kering ya tapi lipstik matte mana yang tidak seperti itu ,0,0
1523,air ini biasanya disebut air ajaib karena sangat ajaib saya biasanya menggunakan fte ini setelah menggunakan ftcl paketnya bagus terlihat eksklusif harganya lumayan mahal tapi menurut hasil saya dapat sempurna ,1,1
1524,love the body scrub dari gambar ini melembabkan badan dan aromanya cukup tahan lama bisa mencerahkan kulit jika digunakan secara teratur harga terjangkau dan mudah di temukan di supermarket terdekat bisa mengangkat sel kulit mati dan tidak menyebabkan iritasi ,1,0
1525,saya sudah menggunakan masker ini kurang lebih sebulan awalnya setelah menggunakan gula hitam ini kulit saya menjadi kasar dan seperti memar karena butirannya terlalu kasar ternyata saya salah pakai saya harus basahi muka saya dulu baru oleskan masker ini ke kulit wajah dan ya bulirnya baru saja meleleh hei aku suka bau lemon seperti itu saya biasanya meninggalkan menit saya memakai topeng ini h ir setiap hari dan tentu saja selama seminggu saya harus menggunakannya setidaknya tiga kali serius masker ini membuat wajahku lebih bersih dan halus saya sangat suka topeng ini harganya murah dan tahan lama menurut saya bisa berbulan bulan dan lebih dari kali hehehehe membeli kembali tentu saja ,1,1
1526,toner wajah saat kulit berbintik bintik terasa dingin dan terkadang kesemutan atau remasan saat terkena area jerawat yang terluka itu t aknya mengurangi jerawat dan membantu mengeringkan jerawat hebatnya sih tidak hanya jerawatnya yang mengering tapi juga kulit wajah malah jadi kering dan menarik benar benar tidak merasa nyaman sebelumnya akhirnya karena saya mulai menyadari bahwa menggunakan produk ini seperti menggunakan alkohol pada wajah saya berhenti menggunakannya dan untungnya s ai saat ini wajah tidak pernah mengalami eakout dan jerawat yang parah lagi sehingga tidak perlu menggunakan produk ini lagi ,-1,-1
1527,baunya segar enak seperti scrub tbs lainnya scrub ini lembut dan tidak mengiritasi atau mengiritasi kulit anda sangat efektif untuk pengelupasan kulit teksturnya yang creamy melembabkan kulit sayangnya harganya mahal jadi cm beli saat ada promo,0,0
1528,itu cukup mahal untuk toner saya mendapatkan toner ini dari saudara ipar saya bahan alami yang enak bila saya gunakan selama hamil daya pembersihnya sedikit kurang dari wajah normal tidak terasa terlalu segar seperti itu yang pasti toner ini tidak kencang dan tidak ada rasa sakit di wajah ,-1,-1
1529,hg me harganya agak mahal ribu untuk ml tapi bagus banget untuk kulit karena pakai fte ini wajah jadi lebih segar kenyal dan tidak kusam yang jelas lebih terawat botol bisa dipakai bulan jadi kayaknya layak beli,1,1
1530,saya menghabiskan satu botol percobaan ml awalnya saya hanya menggunakannya di malam hari saya rasa tidak ada efeknya lalu gunakan pagi hari rasanya wajah berembun tapi bagus lalu akhirnya coba gunakan pagi dan malam beberapa minggu terakhir ini wajah terasa lebih halus dan komedo berkurang efeknya pada pori pori belum terlalu terasa mungkin karena pori pori di wajah saya sangat besar jadi butuh waktu lama untuk melihat efeknya ,1,1
1531,sengaja membeli satu paket pembersih s ai serum karena katanya bisa membantu untuk berjerawat saya pikir tonernya enak terasa dingin dan jika ada efek seperti digigit semut di bagian jerawat yang meradang juga sakit pada jerawat tersebut tapi entah kenapa efeknya hanya untuk beberapa minggu dalam diriku itu bagus tapi sisanya sepertinya tidak berpengaruh ,-1,-1
1532,sangat menyukainya cinta cinta hai saya beli yang nomor untuk kulit berminyak seperti pengepakan yang higienis dan lubang pompa kecil jadi anda dapat mengontrol jumlah produk yang keluar hanya sedikit dan mengetuknya menggunakannya jika sebagian besar bisa seperti memakai topeng saya tidak mengontrol oli tapi saya tetap suka karena bikin wajah n ak lebih cerah harus double cleanse biar tidak eakout,1,1
1533,serum terbaik dan di antara sedikit kulit wajah saya yang pernah terpapar sinar matahari langsung karena kerja lapangan dan perjalanan dalam waktu hari pake lgsg mulus lus malah lebih baik dari kondisi kulit saya awalnya teksturnya cair dan sangat menyukai dwifungsi sebagai serum dan masker serum ini juga diklaim dapat meratakan warna kulit dan menyamarkan bekas luka kulit wajah lebih bercahaya lebih segar terasa lebih sehat dan bekas jerawat merah benar benar hilang ucap seorang teman yang prihatin dengan perubahan kulit saya bahkan garis senyuman saya tidak terlalu dalam hhihi senang minus pas setelahnya susah menemukannya untuk di beli kembali dan harganya juga mahal hiks,0,1
1534,meski harganya murah vaseline merupakan paket lengkap yang menutupi kulit dari sinar uv a dan b melembabkan dan mencerahkan kulit spf cocok untuk pemakaian sehari hari lotion serum mudah diserap aroma lembut tidak mengganggu parfum yang ingin anda gunakan ,0,0
1535,melembabkan kulit namanya lotion agar teksturnya agak kental dan tidak berair cepat meresap ke dalam kulit dan memberikan efek cerah yang ringan saat saya pakai tidak bikin kulit berjerawat hanya saya hentikan pemakaiannya saat kulit tiba tiba bersih bukan karena labo arbutin tapi takut bertambah parah kalau pakai produk arbutin dan efeknya juga normal ,-1,-1
1536,tertarik mencoba ini karena himalaya merupakan produk herbal dari india yang sudah fitofarmaka harga standar lulurnya lembut besar aromanya enak baunya seperti aprikot gitu segera setelah digunakan gunakan ini g bihun kering tapi tidak lembab juga biasa saja cm hanya terasa bersih praktis kemudian digosok gosok bersih tapi itu masih susah cari produk tidak familiar pdl produk himalayan sudah lama msk indo sy baru tau ini dari tahun atau seperti itu tapi untuk sekarang plg hy di supermarket besar tapi itu belum semuanya ada tapi secara keseluruhan cukup bagus bisa mencoba tapi jika ada yang lebih baik sy pasti akan berubah lagi,0,0
1537,lulur ini lumayan terangkat dulu saya sering mendapat teman ketika kembali dari bali aroma strawberry sangat enak sehingga baunya tidak sedap biasanya saya suka menc urkannya dengan yogurt tawar agar lebih mudah menghilangkan kotoran sayangnya butirannya terlalu halus jika digosok sedikit anda tidak akan merasakannya ,0,0
1538,jika anda ingin mendapatkan efek maksimal dari mencerahkan dan melembabkan kulit kering anda bisa menggunakan gambar minyak almond dan alpukat ini tekstur lotionnya lebih creamy dibanding varian lainnya sudah ada spf yang melindungi kulit dari sinar uv sayang aku tidak suka baunya tidak enak jadi hanya membelinya sekali saja ,0,0
1539,benda yang selalu ada di dalam ruangan selain untuk membersihkan make up setiap pulang dari mana saja saya langsung pakai ini karena saya tinggal di daerah yang debunya minta un dituangi kapas dilap pada wajah dan kapas yang sudah putih bersih langsung berwarna coklat kotor debu batubara asap kendaraan debu jalan dari kapas yang kotor tandanya kotoran bening di wajah sudah terangkat cuci muka seperti biasa untuk mengangkat riasan angkat juga but x gosok untuk wanginya tidak apa apa hanya tajam saat dituang ke kapas pasti membeli kembali karena anda telah menggunakan ini berkali kali ,1,1
1540,lipstik ini sangat melembabkan dan melembabkan mudah meluncur tapi tahan lama saya memiliki warna ch s u c lys u e es fuschia yang indah tidak terlalu terang atau gelap kemasannya juga unik mewah sayangnya harganya lumayan mahal sebenarnya banyak merk toko obat yang kualitasnya sama dengan lipstik ini tapi kalau bicara gengsi beli merknya oke lah ,0,0
1541,awalnya saya suka banget pake ini karena kulit saya yang rawan berjerawat jadi disarankan menggunakan toner ini untuk menahan produksi minyak kulit tidak seminyir dulu malah malah jadi sangat kering enak rasanya setiap saya pakai kulit terasa kusam dan mengering jerawat juga tidak berkurang kulit terasa semakin kering ,-1,-1
1542,hasil semir bodi tbs tidak pernah mengecewakan saya sudah mencoba h ir semua body polish keluaran tb butiran scrub sangat lembut dan tidak mengiritasi kulit baunya benar benar apel harganya cukup mahal dan edisi terbatas jadi hanya musim tertentu saja kita bisa mendapatkan semir tubuh ini secara keseluruhan saya suka semua tbs cat tubuh sesuaikan saja dengan aroma yang anda inginkan,0,0
1543,salah satu tabir surya pertama saya packagingnya oke tidak terlalu susah di blend tidak luntur putih di kulit tidak membuat kulit saya berminyak setelah berjam jam tapi kandungan spf nya tidak terlalu tinggi jadi malas pengaplikasian kembali,0,0
1544, terjangkau banyak pilihan corak dan anda bisa mendapatkannya masing masing hanya dengan ribu merah cantik cocok untuk malam cocok untuk semua warna kulit kemasan jelek rapuh dan lipstik akan menempel pada tutupnya saat dibuka tutupnya tentu tidak tahu,0,0
1545,varian scrub ini baunya tidak enak saya sangat suka baunya lulurnya halus saya rasa lulur ini tidak terlalu mengangkat kotoran pada kulit setelah digosok kulit terasa lebih harum dan bersih varian ini selalu dibeli kembali,1,1
1546,semua produk sulwhasoo dikatakan memiliki aroma ginseng juga aromaterapi meski saya tahu itu saya tetap kaget ketika pertama kali mencium aroma ginseng dari fc ini bukan pilihan saya untuk aromaterapi tapi baunya segera menghilang baru saja menggunakan penguat ini selama beberapa minggu sejauh ini seperti hasilnya setelah diaplikasikan menyerap dan menjadikan wajah matte yang juga dia suka adalah botol pompa saya pikir itu bersih untuk booster termasuk harganya ,1,1
1547,kalau beli produk ini online lagi ada diskon yang lumayan besar jadi coba deh baunya harum segar dan tidak terlalu berminyak setelah digunakan terutama di area t butiran scrub cukup besar tetapi jika anda menggunakannya perlahan itu tidak masalah dan karena scrubnya sebaiknya hanya digunakan kali seminggu jadi cukup hemat ,0,0
1548,awalnya beli wardah ini karena murah ternyata tidak cocok dengan kulit saya mungkin karena saya beli warna yang salah padahal saya hanya pakai lapis kelihatannya seperti topeng dan cakey dan baru hari pemakaian saja muncul jerawat besar banget di wajah saya ,-1,-1
1549,dibandingkan dengan produk whitening sebelumnya spesialis whitening spot menurut saya pribadi produk ini jauh lebih cepat untuk menyamarkan noda di wajah seperti bekas jerawat dan memperbaiki warna kulit hanya untuk spot sepertinya masih belum cukup salah satu serum sk ii favorit saya ,1,1
1550,saya menggunakan ini saat saya mandi karena setelah dipakai akan licin banget lalu langsung pakai sabun lagi dengan shower puff biar licin saya suka wewangiannya untuk menenangkan anda dan ketika anda menggunakannya secara teratur kulit menjadi sedikit lebih cerah dari biasanya,0,0
1551,harganya super mahal jadi akan ada banyak stok dengan diskon aromanya tenang dan lembut bulirnya pas tidak terlalu kecil sehingga efektif untuk mengangkat sel kulit mati tetapi butirannya lembut dan tidak mengiritasi atau melukai kulit anda creamy banget terasa lembab setelah scrubbing harga super mahal jadi akan ada banyak stok dengan diskon aromanya tenang dan lembut bulirnya pas tidak terlalu kecil sehingga efektif untuk mengangkat sel kulit mati tapi butirannya lembut dan tidak membuat kulit perih atau teriritasi sangat creamy terasa lembap setelah digosok aroma zaitunnya sangat lembut lembut dan sangat menenangkan,0,0
1552,tabir surya nivea ini sangat lengket baunya juga tidak enak butuh waktu lama untuk menyerapnya oke untuk menahan terik matahari kalo sering touch up tiap jam sekali juga mudah ditemukan dimana mana saya tidak merekomendasikannya untuk penggunaan sehari hari karena tabir surya sangat berat untuk kulit ,-1,0
1553,agak berjudi ketika saya membeli lipstik ini secara online akhirnya saya mencoba warna ini kulit saya berwarna coklat warna coklat cocok untuk pemakaian sehari hari berpigmen dan tahan lama di bibir harganya yang murah bikin kamu pengen punya semua shadenya lipstik matte ini benar benar top saya sudah punya warna berbeda ,1,0
1554,beli karena harganya murah dan kayaknya bisa digunakan untuk c uran scrub atau masker tapi setelah dibuka saya kurang suka aromanya sangat tidak wajar jadi tidak tertarik lagi menggunakannya sebagai c uran apapun ,0,0
1555,saya pk jujur dari ujung ke ujung hari sekali saya pakai setelah sabun diamkan kurang lebih menit dan setelah selesai mandi kulit langsung halus lembut dan berbau seperti kopi pemakaian dua kali dan sudah bikin bekas cacar dan alergi di kaki mulai pudar benar benar sepadan dengan harganya dan hype ,0,0
1556,beli toner ini karena saat itu kulit wajah masih sangat aneh sering ada benjolan dan jerawat biasanya kulit kering tapi kok bisa tiba tiba muncul jerawat saya sangat berharap dengan toner ini tetapi hasilnya kulit semakin kering akhirnya jerawat menghilang dan kulit kering semakin parah besar tidak tidak menurut saya walaupun jerawat kambuh lebih baik saya beli toner lagi d tapi setelah saya coba pakai bergantian dengan toner lain efeknya bikin kulit kering tidak terlalu garang di kulit saya cocok untuk travelling ke daerah yang panas dan lembab karena terasa lebih bersih setelah menggunakan ini ,-1,-1
1557,fcs ini adalah serum terbaik yang pernah saya coba membuat perawatan kulit yang kita gunakan terserap dengan baik oleh kulit baunya seperti herbal ginseng dan sangat harum serum ini menjaga kulit saya tetap terawat ,1,1
1558,saya salah satu orang yang tidak menggunakan toner ini toner ini saya pakai kalau saya berjerawat karena mengandung tea tree berharap bisa menjinakkan jerawat ternyata bikin jebakan kemana mana ,-1,-1
1559,kelebihan mudah ditemukan kemasan bagus tidak mudah tumpah tidak membuat kulit berminyak murah tidak whitecast nyaman banyak digunakan kontra tidak terlalu protektif jika anda menggunakan panas sepanjang hari di luar cocok digunakan jika tidak terlalu banyak terkena sinar matahari saya suka produk ini ,1,0
1560,lulur mandi ini sudah saya gunakan sejak masa sma dan s ai sekarang masih terasa lengket dan agak gerah setiap kali saya pakai baunya enak dan bisa bikin kotorannya habis pas mau bersih susah karena badan terasa licin banget ,0,0
1561,bau saat saya mencobanya pertama kali membuat mati karena ginsengnya tapi untungnya wanginya tidak bertahan lama jadi hanya butuh beberapa saat untuk menghilang dan lama lama saya terbiasa malah saya rasakan aromanya yang menenangkan d kulit terasa nyaman setelah digunakan lebih lembap dan terasa seperti serum dan perawatan kulit lain yang digunakan setelahnya lebih cepat terserap kalau pakai bb cream sepertinya itu bagian dari kulit ,1,0
1562,cuma minggu rutin buat ini tiap pagi dan malam hasilnya wow b melebihi ekspektasi saya kulit saya sangat lembab dan kenyal kulit saya belum pernah terasa semulus ini sebelumnya untungnya tidak pecah sama sekali itu membuatnya bersinar untuk pemakaiannya juga sangat irit hanya tetes ud sudah lebih dari cukup untuk satu wajah plus leher,1,1
1563,pertama saya mencoba scrub ini di counter clinique tepat ketika saya s ai di rumah ibu berkomentar apakah kamu sudah menyelesaikan facialmu saya sangat suka lulur ini jika scrub biasanya tidak disarankan dilakukan setiap hari karena takut efek eksfoliasi berlebihan pada kulit clinique malah memberi nama scrub hari agar mereka tahu bahwa scrub mereka aman dan lembut untuk digunakan setiap hari teksturnya lembut tapi cukup gurih saat membersihkan kulit tidak berbau dan tidak mengeluarkan busa sudah h ir tahun lulur ini menjadi lulur utama saya ,1,0
1564,saya mencoba tabir surya ini sekali dan tidak menginginkannya lagi memang harganya super murah plus super mudah didapat tapi kalo kualitasnya kurang gede tidak tekstur dari sunblock ini sangat kental dan terasa sangat berminyak di kulit tabir surya ini butuh waktu lama untuk menembus kulit dan setelah beberapa hari mencoba tabir surya ini membuat kulit saya berjerawat jadi tidak recommended banget buat yang punya kulit kering seperti saya,-1,-1
1565,sejak menggunakan scrub ini wajah dan tubuh saya lebih lembut dan kenyal apalagi wajah saya terasa bner mulus karena saya pakai teh hijau saya merasa seperti saya menghilang sedikit karena saya baru menggunakannya kali ,0,0
1566,toner pelembab terbaik untuk saya benar benar membuat wajah saya halus lembut dan kenyal saya menggunakan yang satu untuk kulit kering yang ada tulisan merah entah sudah berapa botol yang dibeli dari tahun hingga sekarang fungsinya bagus banget bisa buat cs masker kompres mata gunakan tetes dan butuh waktu lama untuk menyelesaikannya saya hanya tidak suka tutup botolnya itu tidak cukup kuat dan kadang kadang pecah ini secara keseluruhan sangat bagus ,1,1
1567,saya sudah menggunakan miracle water ini selama h ir tahun saya sangat suka dengan hasilnya membuat kulit wajah saya lembab dan terlihat lebih muda dari umur saya dan kadang ketika malas saya tidak suka menggunakan miracle water ini langsung terlihat berbeda di kulit wajahnya,1,1
1568,pernah menggunakan astringent ini saat saya masih sma dimana saat itu wajah saya sangat berminyak saat itu sangat cocok menggunakan la tulipe ini efektif dalam membersihkan sisa pembersih dan mengontrol minyak di wajah wajah terasa sangat segar setelah menggunakan toner untuk mengencangkan pori pori dan jerawat tidak ada efeknya namun semakin tua kuliy saya tidak seminyir saat saya kecil lama lama kurang cocok pakai astringent ini karena bikin wajah kering,-1,-1
1569,saya suka kemasan botolnya yang r ing isinya juga lumayan banyak tekstur serum ini cepat meresap ke dalam kulit saya pakai setiap saya tidur hasilnya adalah kulit yang lebih kenyal dan juga mengurangi kusam baunya tidak enak sama seperti produk pond s lainnya serum ini memiliki aroma floral yang cukup menyengat update setelah seminggu menggunakan serum ini saat digosok hasilnya terasa seperti tepung dan agak kasar cepat meresap dan tidak terlalu berminyak tapi serum ini bikin jerawat saya kena gak serem membersihkan jerawat cuma satu s ai dua tapi menyembuhkan satu diganti dengan yang lain tidak pernah cocok dengan produk kolam kualitas jelek huhu,-1,1
1570,saya sangat suka bau lulur ini susunya wangi banget pokoknya kasih wanginya kurang tahan lama untuk hasil standar menurut saya seperti lulur badan lainnya untuk harga bali ratih terbilang murah,0,0
1571,lulur yang benar jadi andalan padahal udah punya lulur lain tapi harus simpan di rumah dari awal tahu lulurnya sudah bertahun tahun saya pakai efek cerahnya sangat berpengaruh kulit melembabkan juga walaupun harganya murah tapi efeknya sangat terasa buat saya sesuai dengan creamnya lulur ini bikin kulit cerah putih dan lembab walaupun wanginya harum mbak gak suka tapi saya bela in luluran diem masih menggunakan ini hahaha d,0,0
1572,saya membeli ini untuk pertama kalinya langsung menyesalinya yang pertama sangat tidak bersahabat tapi bibirnya kering saya benar benar tidak menyukainya teksturnya sangat berat dan bibir terasa sangat tebal benar benar matte jadi gesek saja itu benar benar lengket tapi warnanya bagus dan packagingnya bagus dan lumayan kuat jadi tidak mudah tumpah padahal desainnya standar banget ,-1,-1
1573,harganya terjangkau fresh di kulit wajah membantu membersihkan sisa riasan sekaligus menyegarkan wajah juga bermanfaat sebagai anti oksidan untuk kulit wajah saya belum menyelesaikannya dan tidak akan membelinya kembali karena sayangnya masih mengandung paraben ,-1,-1
1574,harganya murah terus pas wanginya empuk dan enak butiran scrub juga lembut setelah dibilas tidak terlalu licin di badan setidaknya membuat tubuh bersih meski tidak membuat kulit lebih putih ,0,0
1575,seperti lulur ini wangi teksturnya tidak terlalu kasar sehingga tidak melukai kulit anda saya menggunakannya h ir setiap hari hasilnya membuat kulit saya kenyal lembab dan cerah kulit terasa sehingga matras tidak ada kotoran yang menempel padanya ,0,0
1576,seperti wewangiannya dengan kandungan olivenya semoga bisa memberikan efek moisturizing yang lebih lama dibanding scrub sekelasnya desainnya terlihat seperti packaging mudah dibuka tutupnya dengan benang yang tidak terlihat murahan setelah dipakai kulit terasa lembut dan lembab mungkin karena efek minyak zaitun butiran scrubnya juga tidak sedikit sangat cocok untuk scrub di rumah wangi dan mudah didapat dengan harga yang terjangkau,0,0
1577,saya menggunakan konsentrat pelembut ini setelah menggunakan pencuci wajah dan sebelum menggunakan pelembab yang diperkaya semua seri ibuki ya teksturnya encer wangi setelah dioleskan langsung meresap ke wajah tidak lengket tidak ada kesan basah kemudian setelah menggunakan pelembab menjadi sangat lembab cuma saya sendiri yang terkadang suka melewatkan penggunaan softening concentrate karena tidak ribet hahaha tapi menurut saya pake moisturizer yang diperkaya juga cukup melembapkan ,1,0
1578,saya pengguna uda clinique berusia tahun kulit saya berminyak dari panduan menggunakan nomor seharusnya tapi saya tidak suka toner nomor saya diberi spg clinique yang merupakan travel size no untuk dicoba tapi saya tidak suka karena alkoholnya tinggi dan menusuk banget s ai sakit di mata akhirnya s ai sekarang pakai nomor alkoholnya masih bisa diterima kulit saya,-1,-1
1579,produk ini saya beli karena sedang promo di carrefour dan kebetulan saya tidak ada toner kelebihan produk ini mudah didapat harga murah toner ini mengandung asam salisilat yang berfungsi untuk pengelupasan kulit jika menggunakan toner ini secara rutin kulit saya akan terlihat lebih bersih sehat pengelupasan lembut membuat perawatan kulit lain penyerapan lebih baik yang tidak saya sukai dari produk ini adalah kandungan alkoholnya yang tinggi jadi saya masih mencari toner pengelupas yang lebih baik ,-1,1
1580,saya menggunakan wardah peeling karena wardah baru keluar karena waktu itu sedang ada promo wardah dengan paket fisik di dalam pouchnya ada faical wash faical scrub massage cream peeling cream mosturizer lotion sunscreen gel topeng sejak itu saya suka menggunakan faical wash mengupas kupas ini menurut saya teksturnya mirip dengan scrub fisik hanya ini kira kira lebih besar penggunaannya agak berbeda dengan scrub fisik karena krim peeling yang digunakan agak kering kemudian digosok gunakan scrub faical sama dengan faical wash menurut saya peeling cream lebih efektif membersihkan kotoran dibanding scrub wajah ,0,0
1581,jangan takut mendengar kata exfoliating karena produk ini mengikis sel kulit mati anda bukan dengan grain scrub melainkan dengan gel yang sangat lembut bahan yang digunakan juga bukan bahan kimia melainkan bahan alami makanya kamu bisa membuat peeling ini setiap hari karena aman hasilnya sangat memuaskan buat saya pertama wajah saya tiba tiba pecah dan tidak jelas apa penyebabnya karena aku membiarkannya pergi setelah beberapa saat untusannya semakin membesar saya bingung dan akhirnya ke wali nah para beauty advisor disarankan untuk mencoba produk ini karena jerawat yang muncul bukan karena produk yang salah melainkan karena proses regenerasi kulit yang tidak tepat sehingga sel kulit mati dan kotoran masih mengendap sehingga menyebabkan kulit menjadi lebih awet muncul untusan dan jerawat itu setelah saya pakai baru satu minggu perubahannya sudah terasa untusan apalagi dan kulitnya jadi lembut ,0,0
1582,toner ini nyaman digunakan tidak berasa perih dan menyengat karena hanya mengandung fenoksialkohol sayangnya gunakan pewarna dan pewangi bahkan mengandung asam laktat dan asam glikolat meskipun ph mungkin tidak asam mengontrol kilau di area tzone dan tidak membuat wajah menarik tidak terlalu membuat pori pori mengecil ,1,-1
1583,tonik wajah ini terasa kurang segar saat digunakan untuk membersihkan sisa sisa pembersih susu baunya cukup enak dan tidak mengganggu indra penciuman saya saya sering menggunakannya untuk menc ur bubuk masker ,1,1
1584,percobaan pertama gagal tekstur awalnya enak lembut dan bisa diblender tapi ternyata pengaplikasian ke muka harus diburu buru karena set nya sangat cepat hanya dalam hitungan detik setelah itu wajah t ak matte seperti menggunakan primer yang dic ur dengan clay mask sungguh karena wajah tidak bisa digerakkan karena kering fail blur effect tidak juga pori porinya tidak terlihat mengecil itu masih normal file yang direkomendasikan digunakan setelah melembabkan dan menurut pengalaman saya tidak berani menimpa apapun di atasnya alas bedak bedak karena akan menyeret fail okey yuk coba aplikasikan setelah foundation ya anda tidak bisa fondasinya sedang bergeser fail mungkin akulah yang kurang bagus untuk membuat nanoblur ini bekerja dengan baik tapi aku sudah mencoba semua metodenya jadi malah bikin wajah makin nge drag tidak akan membeli produk ini lagi boo superfail,-1,-1
1585,membeli ini karena booming di masa lalu di thread fd awalnya saya suka banget karena aromanya yang bikin menenangkan dan rileks teksturnya benar benar berminyak tidak nyaman di wajah itu tidak menyesap lalu di pagi hari malah tidak cocok untuk pemulihan tengah malam ini ,0,0
1586,warna bibir matte ini adalah salah satu warna favorit saya dan bibir nyx matte ini tidak hanya terjangkau tidak mengeringkan bibir atau berbau tidak sedap daya tahannya ok sangat berharga ,1,1
1587,scrub yang bagus dari segi wewangian yang membuat anda lapar dan dari segi penggunaan yang membuat kulit lembut dan halus butirannya tidak kasar tapi juga tidak lembut cocok untuk membersihkan sel kulit mati yang menumpuk saya biasanya menggunakannya dengan kulit kering biarkan mengeras selama beberapa menit lalu gosok seluruhnya iya sepertinya warna scrubnya jadi kusam hahaha ketika anda membilas tubuh anda whoa sangat halus seperti itu sangat cocok untuk perawatan mingguan ,0,0
1588,dari seri pohon teh body shop ini adalah produk favorit saya baunya sedikit tapi bekerja pada kulit saya ada sensasi sejuk dan segar di kulit dan benar benar bebas kilap meski tidak butuh waktu jam saja tidak ada masalah eakout selama saya menggunakan toner ini hanya saja anda tidak menyukainya karena harus menggoyangkannya terkadang anda menyukainya secara tidak merata mungkin bengkel body bisa kembangkan formula lain agar tidak menggunakan deposito ,-1,1
1589,lulur ini sangat enak wangi efektif membersihkan sel kulit mati membuat kulit lembab dan bersih serta lebih kenyal jika rajin menggunakannya dalam jangka waktu lama kemasannya juga bagus seperti pak lulur standar pada umumnya saya sangat suka lulur tubuh itu layak untuk dibeli,1,0
1590,ketika saya mulai belajar menggunakan esensi saya membeli ini sangat menyenangkan menggunakan ini terkadang anda tidak menggunakan ini dengan pelembab lagi jangan menuangkan terlalu banyak karena wajah akan terlalu berminyak hanya tetes hanya saja efeknya hanya melembabkan tidak ada yang lain murah mudah ditemukan,0,1
1591,beberapa bulan yang lalu saya membeli bagian ini dalam produk jar dan tidak menemukan apa apa tapi saya masih penasaran dan akhirnya membeli travel size one kali ini saya sangat menyukai hasilnya beberapa hari sebelum saya menggunakan good genes kulit saya agak bermasalah bintik bintik muncul dan teksturnya agak kasar setelah menggunakan gen yang baik selama hari berturut turut pada malam hari kulit wajah menjadi lebih baik lagi namun memang dalam menggunakan produk ini anda harus berhati hati jangan terlalu sering karena bisa over exfoliating ,0,0
